ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779848376.193572,34,328,1.2242,6250
1779848376.730758,36,324,1.2115,6852
1779848377.2754583,34,328,1.2465,6250
1779848377.817047,36,330,1.2376,6852
1779848378.3545034,35,332,1.2449,6852
1779848378.86681,35,324,1.2085,6250
1779848379.3958218,34,330,1.2495,6250
1779848379.9400141,36,325,1.2132,6852
1779848380.484624,35,332,1.2150,6852
1779848381.0183632,35,330,1.2464,6250
1779848381.5591238,36,328,1.1863,6852
1779848382.1043613,34,329,1.2206,6250
1779848382.6484902,36,330,1.2808,6852
1779848383.1885386,34,343,1.3278,6250
1779848383.7296069,36,326,1.2359,6852
1779848384.2742221,34,335,1.2795,6250
1779848384.818006,36,325,1.2113,6852
1779848385.3606389,34,327,1.2013,6250
1779848385.902708,36,330,1.2403,6852
1779848386.4445949,34,341,1.2917,6250
1779848386.988599,36,325,1.2173,6852
1779848387.529588,34,329,1.2478,6250
1779848388.069344,36,334,1.2494,6852
1779848388.6033804,34,389,1.3148,6250
1779848389.1442163,36,492,1.6536,6852
1779848389.6721628,36,353,1.2723,6852
1779848390.2109382,34,331,1.2524,6250
1779848390.7485518,36,325,1.2158,6852
1779848391.28413,34,328,1.2232,6250
1779848391.8231215,36,329,1.2457,6852
1779848392.3611605,34,329,1.2251,6250
1779848392.8898258,36,327,1.2285,6852
1779848393.427006,34,331,1.2849,6250
1779848393.9427865,36,323,1.2140,6852
1779848394.4827414,34,329,1.2272,6250
1779848395.0211775,36,328,1.2359,6852
1779848395.5643706,34,328,1.2121,6250
1779848396.096748,36,328,1.2236,6852
1779848396.6414502,34,330,1.2500,6250
1779848397.183455,36,334,1.2747,6852
1779848397.7273335,34,325,1.2194,6250
1779848398.266153,36,331,1.2659,6852
1779848398.8104165,34,324,1.1852,6250
1779848399.3531487,36,327,1.2202,6852
1779848399.893516,35,374,1.2617,6852
1779848400.431882,35,327,1.2241,6250
1779848400.9757707,36,333,1.1899,6852
1779848401.5188231,34,331,1.2538,6250
1779848402.0574572,36,327,1.2259,6852
